User_ID,Restaurant_ID,Rating
245,2227,3
245,7064,5
245,6400,3
245,3941,4
245,655,4
245,2945,4
245,3262,4
245,3094,2
245,1374,2
245,3856,4
245,3615,3
245,3462,3
245,4139,1
245,4992,4
245,6020,5
245,3550,4
245,6228,5
245,1276,5
245,6714,5
245,6500,4
245,3948,4
245,162,4
245,6241,4
245,3124,4
245,3501,1
245,6996,5
245,681,4
245,6216,4
245,2459,3
246,2091,4
246,6318,4
246,6156,4
246,5916,4
246,2855,3
246,4174,4
246,5809,4
246,4002,3
246,5201,4
246,5640,5
246,3016,5
246,5705,1
246,472,5
246,5332,4
246,3156,5
246,3473,4
246,6026,4
246,2021,5
246,1985,4
246,3913,3
246,282,4
246,6661,5
246,2960,3
247,4101,3
247,4367,3
247,5394,5
247,3135,4
247,4801,1
247,2522,3
247,6012,4
247,3371,2
247,6164,5
247,5960,4
247,728,4
247,895,3
247,5211,4
247,4690,3
247,6362,3
247,6533,2
247,2821,4
247,6670,4
247,1169,2
248,6671,3
248,1741,4
248,1520,5
248,1646,1
248,483,3
248,6143,5
248,1496,4
248,6628,5
248,6219,1
248,1571,3
248,2124,5
248,3348,4
248,3610,4
248,5135,5
248,5115,3
248,894,4
248,5213,5
248,1360,4
248,653,3
248,2401,4
248,702,3
248,3094,3
248,1021,3
248,2267,4
248,526,4
248,2802,4
248,243,5
248,4797,5
249,25,5
249,3743,3
249,5720,4
249,3291,4
249,5941,5
249,6843,4
249,1137,4
249,210,1
249,4930,4
249,1006,5
249,4346,3
249,2289,4
249,5728,5
250,5553,4
250,3639,5
250,1913,5
250,4970,5
250,3969,5
250,3278,5
250,6055,1
250,5018,4
250,6504,2
250,666,5
250,2853,5
250,3505,5
250,3900,4
250,5393,5
250,7021,5
250,5730,4
250,822,4
250,6015,3
250,3152,3
250,2407,5
251,864,4
251,3562,5
251,5863,4
251,239,4
251,1312,5
251,2674,4
251,3141,4
251,6277,5
251,2296,3
251,1805,3
251,5891,4
251,2110,5
252,5275,5
252,2811,4
252,3088,3
252,5877,3
252,6086,3
252,6029,2
252,5939,3
252,3126,4
252,5356,3
252,5260,5
252,6431,4
252,4603,2
253,3114,4
253,4726,4
253,6036,2
253,13,1
253,2546,5
253,506,3
253,4833,5
253,4387,3
253,1555,3
253,6939,4
253,3179,2
253,3470,3
253,2618,5
253,6318,5
253,2990,5
253,6533,1
253,5564,3
253,6525,4
253,1034,4
253,4257,3
254,3918,4
254,5169,5
254,6788,4
254,1767,5
254,4055,5
254,2387,4
254,5768,3
254,3085,4
254,481,5
254,6637,5
254,2729,4
254,1250,4
254,6782,3
254,5871,4
254,1725,3
254,6947,5
254,6001,4
254,6638,2
254,1843,5
254,5737,4
254,6027,5
254,430,5
254,7089,5
254,6357,4
254,1466,3
254,7018,2
254,3993,4
254,5958,3
255,1718,5
255,1786,5
255,6589,4
255,6130,5
255,1602,4
255,6023,3
255,5334,2
255,74,4
255,2967,4
255,5947,5
255,7013,2
255,4715,4
255,835,3
255,5556,4
256,5136,5
256,5919,5
256,3309,5
256,2007,4
256,278,2
256,973,4
256,1973,5
256,3249,4
256,4002,4
256,2479,4
256,5635,1
256,4883,2
256,1413,2
256,5347,4
257,1842,5
257,188,3
257,4807,5
257,4693,1
257,4690,4
257,3928,4
257,2242,5
257,5683,4
257,6105,4
257,774,4
257,6507,5
257,4856,5
257,1483,2
257,3145,5
257,3966,5
257,5280,5
257,5756,3
257,3552,4
257,2444,3
257,4681,4
257,1025,5
257,814,2
257,2664,2
257,520,3
257,5847,3
257,7063,4
258,693,3
258,1021,5
258,4146,4
258,2445,5
258,2978,4
258,4459,4
258,1405,4
258,3465,4
258,5391,4
258,0,5
258,2034,4
259,4182,4
259,1719,3
259,5635,4
259,811,3
259,5428,4
259,6715,5
259,366,4
259,1942,5
259,300,2
259,1540,3
259,1160,4
259,2455,3
259,7013,4
259,6820,4
259,1763,5
259,1099,4
259,4932,4
259,4522,4
259,1769,3
259,4847,5
259,2941,3
259,2272,5
259,1052,4
259,5972,5
259,5097,3
259,3457,3
259,609,4
260,3332,5
260,540,2
260,2698,3
260,5244,4
260,728,3
260,2972,3
260,2732,2
260,6373,1
260,2238,3
260,1198,5
260,6538,3
260,1849,5
260,2241,4
260,80,5
260,802,4
260,3089,5
260,1820,4
260,3101,4
260,860,3
260,6412,4
260,1011,5
260,1439,4
260,4312,2
260,5966,4
260,2511,3
260,4823,5
260,6728,4
261,5795,3
261,6369,5
261,2040,5
261,5555,4
261,4986,3
261,3426,2
261,5789,2
261,3750,5
261,1499,5
261,3595,3
261,2899,2
261,6541,5
261,3839,4
261,4114,4
261,2349,5
261,2259,5
261,3504,4
261,4264,4
261,5885,5
261,6668,4
261,1874,4
262,5717,5
262,1021,5
262,3321,5
262,113,3
262,5048,4
262,1557,2
262,6810,4
262,6110,2
262,59,4
262,5850,3
262,3481,5
262,5755,3
262,4377,4
262,6141,5
262,2826,5
262,2000,5
262,6053,3
262,5416,4
262,6744,3
262,4326,1
262,5603,4
262,4990,4
262,346,5
262,4975,5
262,3675,5
262,1380,4
262,5525,5
263,5060,4
263,6949,5
263,3999,4
263,471,5
263,2914,1
263,48,5
263,5042,3
263,3771,4
263,2691,4
263,2444,4
263,2899,5
263,877,4
263,42,3
263,2864,5
263,5918,4
263,1525,4
263,3293,2
263,2904,5
263,72,1
263,830,5
263,3529,5
263,4030,2
263,1618,3
263,694,2
264,6094,4
264,2713,5
264,258,5
264,1313,4
264,5457,2
264,1630,2
264,3926,1
264,5449,3
264,2177,4
264,973,5
264,3449,3
264,4006,4
264,4506,3
264,4059,5
264,6552,5
264,5584,4
264,5851,3
264,1043,4
264,2661,5
264,6152,3
264,6261,3
264,6392,4
264,3275,3
265,7079,5
265,2158,4
265,5742,3
265,2026,5
265,5458,4
265,6722,4
265,3515,3
265,1625,2
265,3882,1
265,5787,5
265,6412,5
265,6635,4
265,844,4
266,7080,4
266,417,4
266,3115,4
266,3336,3
266,4300,3
266,2510,3
266,5735,4
266,5188,4
266,1895,3
266,1816,1
266,2753,1
266,3490,2
267,1736,5
267,2337,3
267,3867,5
267,2295,4
267,4968,5
267,825,4
267,3529,4
267,1514,4
267,2066,3
267,4024,4
267,2978,5
267,2738,2
267,2493,5
267,913,2
267,793,4
267,5480,5
267,111,4
267,5594,3
267,4520,5
267,6311,5
268,4477,2
268,5070,4
268,2809,5
268,2469,5
268,5942,5
268,3884,5
268,6234,4
268,1654,3
268,4370,4
268,5904,4
268,1258,2
268,358,4
269,3432,3
269,4290,5
269,4127,4
269,6478,5
269,179,4
269,1367,3
269,4908,3
269,2245,3
269,5707,3
269,1056,4
269,2372,5
269,372,5
269,4638,4
269,498,5
269,6507,4
269,5683,3
269,1558,3
269,6067,5
269,6672,4
269,3256,3
269,4055,1
269,5609,3
269,4361,1
269,4206,2
269,614,5
270,2215,5
270,6476,3
270,422,5
270,5262,5
270,2039,3
270,6745,2
270,1720,5
270,4379,3
270,951,5
270,11,4
270,5313,1
270,2846,4
270,5182,5
270,4957,3
271,128,5
271,4402,3
271,5384,3
271,6374,4
271,6393,5
271,4778,5
271,871,3
271,5919,3
271,6109,5
271,5637,4
271,3129,5
271,5356,2
271,2108,3
271,5130,3
271,5196,5
271,4950,3
271,4512,4
271,1688,5
272,2310,1
272,172,5
272,2540,5
272,1334,4
272,1455,1
272,6696,3
272,3229,2
272,5630,2
272,4979,4
272,1538,1
272,568,5
272,1175,5
272,590,2
272,3493,5
272,2009,3
272,3727,5
272,5284,3
272,3297,4
272,821,4
272,5933,4
272,4315,3
272,1124,3
272,5953,3
272,6147,2
272,6619,4
272,96,4
272,4942,2
272,816,5
272,3095,2
272,3145,3
273,6852,4
273,3402,4
273,1161,2
273,9,5
273,1837,5
273,196,5
273,1856,4
273,3499,3
273,3157,4
273,1207,4
273,2894,4
273,5368,3
273,2349,4
273,1850,3
273,5606,5
273,3151,3
273,5625,2
273,5856,5
273,6740,4
273,920,5
273,4028,5
273,1389,5
273,902,2
273,1839,1
273,833,5
273,2308,2
274,1200,4
274,2623,4
274,1210,2
274,3199,5
274,3659,5
274,5909,4
274,6527,4
274,6435,4
274,3919,4
274,6673,4
274,551,3
274,927,2
274,4733,5
274,3501,4
274,5953,5
274,2281,5
274,1185,3
274,740,2
274,2646,4
274,1044,3
274,1489,5
274,6287,4
274,3154,4
274,2888,2
274,2615,2
274,4048,5
274,3472,4
274,3942,5
274,5680,5
274,3391,2
275,1180,2
275,6842,4
275,6990,4
275,4517,4
275,3449,3
275,1986,2
275,1726,2
275,6781,3
275,1839,1
275,457,5
275,6119,4
275,1128,5
275,960,4
275,5699,2
275,5766,4
275,1172,5
275,3092,4
275,6005,5
275,215,4
275,5702,4
275,3479,1
275,3044,2
275,443,2
275,5745,4
276,6153,2
276,1421,4
276,4122,5
276,1313,5
276,89,4
276,3247,2
276,6821,4
276,3470,4
276,5569,4
276,3721,4
276,4539,4
276,5827,2
276,6795,4
276,2113,4
276,4686,3
276,4111,2
276,2507,4
276,5811,5
276,1862,3
276,1284,3
276,2226,3
276,753,2
276,4272,3
276,3092,1
276,1025,5
276,6087,3
276,1735,3
276,3280,5
276,5071,3
277,4670,5
277,4626,5
277,367,5
277,4618,4
277,6473,3
277,3963,4
277,374,4
277,393,2
277,2577,4
277,763,3
277,2528,5
277,69,4
278,6614,5
278,6349,5
278,1230,4
278,194,5
278,4810,4
278,6521,4
278,3130,5
278,3907,4
278,4803,2
278,6979,3
278,306,4
278,2376,5
278,1320,1
278,1241,5
278,5590,4
278,3793,3
278,645,5
278,5127,4
278,764,5
278,5885,4
278,1897,5
278,1766,2
278,5582,1
278,5359,5
278,1153,3
278,6298,5
279,4087,2
279,770,3
279,3725,5
279,2569,3
279,1390,4
279,2421,3
279,1322,5
279,558,4
279,2294,2
279,4722,2
279,2976,4
279,2894,1
280,3284,5
280,3350,5
280,7020,1
280,5076,5
280,5575,2
280,1056,5
280,3611,4
280,3004,4
280,4198,3
280,6920,2
280,5116,4
280,2569,4
280,3061,5
280,683,3
280,5588,5
280,3384,4
280,4144,3
280,3687,4
280,2153,4
281,893,4
281,703,5
281,1476,2
281,5994,3
281,887,4
281,3251,5
281,6293,5
281,3548,2
281,1634,5
281,3289,5
281,2692,5
281,528,3
281,2599,3
281,2805,1
281,4950,5
281,3983,4
281,1741,3
281,5753,3
281,6072,2
281,3901,3
281,936,2
281,2280,5
281,3723,4
281,313,4
282,5485,4
282,2125,5
282,1507,5
282,6803,4
282,440,5
282,757,4
282,3510,5
282,2801,4
282,6170,5
282,2432,3
282,1347,5
282,1626,4
282,2861,2
282,3433,4
282,3945,5
282,3895,5
283,116,4
283,1232,5
283,3757,2
283,1208,3
283,4091,5
283,7080,4
283,2592,4
283,930,3
283,6488,4
283,5520,3
283,3329,5
283,2152,5
283,4265,4
283,5916,1
283,30,5
283,3690,1
283,6819,5
283,7022,4
283,1029,5
283,5196,4
284,3735,3
284,3391,4
284,3361,5
284,2881,5
284,2885,5
284,6784,5
284,4443,2
284,3488,4
284,4285,4
284,6267,4
284,2751,4
284,928,5
284,1440,5
284,3758,2
284,3509,4
284,3056,4
284,1449,1
284,4528,3
284,4873,4
284,1332,3
284,4446,4
284,3570,4
284,3125,3
284,2334,4
284,6922,2
284,5403,5
284,5640,5
284,5572,4
284,3583,5
284,5194,5
285,62,4
285,3069,5
285,6407,5
285,1834,4
285,4157,3
285,2323,5
285,2192,5
285,5395,3
285,2166,5
285,2518,3
285,6868,4
285,6513,5
285,3397,5
285,5515,4
285,1978,2
285,34,4
285,3396,5
285,267,3
285,127,5
285,215,4
285,1256,4
285,6475,2
286,4130,3
286,969,2
286,5172,4
286,4726,4
286,6424,4
286,3211,1
286,6906,5
286,6243,5
286,5138,2
286,2131,4
286,6859,5
286,4529,2
286,1302,4
286,2641,4
287,1528,4
287,1963,4
287,5345,4
287,1816,2
287,2432,4
287,1587,4
287,4386,2
287,6885,3
287,2009,5
287,5949,2
287,6389,4
287,6611,4
287,6439,5
287,3097,4
287,6311,4
287,2133,1
287,5400,2
287,423,5
287,2252,2
287,679,4
287,1177,4
288,5190,4
288,3693,3
288,6623,5
288,1319,5
288,1472,3
288,2447,1
288,83,1
288,1463,4
288,5403,3
288,4647,5
288,5170,2
288,4969,3
288,7002,3
288,257,3
288,960,5
288,2808,5
288,2840,3
288,3964,4
288,5029,5
288,4915,3
289,5340,5
289,2411,4
289,3826,5
289,6104,4
289,6627,5
289,4061,5
289,3572,4
289,4199,4
289,3276,4
289,1581,4
289,2048,4
289,1416,4
289,1621,2
289,5628,3
289,6930,1
289,5876,4
289,2302,4
289,3218,3
289,842,5
289,4781,4
289,6497,5
289,6278,4
289,4813,1
289,2552,3
289,1357,3
289,6505,5
289,1686,4
290,1762,5
290,5381,3
290,3044,4
290,3047,3
290,1188,3
290,6385,2
290,2575,3
290,1001,3
290,78,3
290,2609,4
290,5638,5
290,89,5
291,4701,5
291,5294,4
291,3454,5
291,5588,4
291,6194,2
291,3565,3
291,2603,3
291,6663,4
291,2622,4
291,1623,3
291,1614,4
291,406,5
292,3782,4
292,2329,2
292,1073,2
292,6894,5
292,3299,5
292,303,3
292,4370,5
292,4321,4
292,320,4
292,2763,3
293,385,5
293,3222,5
293,2444,5
293,5705,4
293,3723,1
293,4041,4
293,6952,2
293,5251,5
293,994,1
293,6906,1
293,3063,3
293,5062,3
293,841,4
293,239,5
293,1835,4
293,391,4
293,6762,5
293,85,4
293,1136,2
293,861,3
293,2644,2
293,7056,4
293,5632,5
293,5933,5
293,3569,4
293,1854,4
293,1394,4
293,721,3
293,1565,4
294,2298,2
294,2637,1
294,6329,3
294,5987,5
294,3954,3
294,1850,2
294,752,3
294,2161,4
294,6276,4
294,2426,5
294,5827,5
294,678,3
294,2891,4
294,4575,3
294,6844,4
294,1985,5
294,5402,3
294,5301,4
294,6023,5
294,7011,5
294,1686,4
294,5693,5
294,639,3
294,615,3
294,4051,3
295,4728,3
295,5311,5
295,836,2
295,1206,4
295,3776,3
295,877,4
295,6103,4
295,902,2
295,1970,3
295,135,2
295,3775,4
295,1532,5
295,2185,4
295,234,3
295,3901,4
295,5422,4
295,4349,4
295,3708,4
295,2883,4
296,5294,4
296,2039,3
296,909,5
296,1798,4
296,943,4
296,435,4
296,292,3
296,4712,5
296,2180,4
296,1955,4
296,539,3
297,2847,5
297,5217,3
297,2359,3
297,5782,2
297,4884,3
297,6011,5
297,25,2
297,772,1
297,1516,4
297,4122,3
297,5738,3
297,5096,3
297,3905,2
297,6054,4
297,2501,5
297,6984,4
298,4777,3
298,8,4
298,4000,4
298,2027,4
298,3871,4
298,896,3
298,370,4
298,6708,5
298,142,3
298,4647,3
298,5570,4
298,2381,4
298,6843,5
298,1870,5
298,4303,4
298,4121,3
298,1370,4
298,6184,4
298,1200,2
298,6350,4
298,769,3
298,819,5
298,2495,4
298,6585,1
298,6030,4
299,2944,3
299,1690,1
299,6097,4
299,731,3
299,1587,4
299,3094,4
299,5232,4
299,884,5
299,2243,5
299,5135,3
299,5560,5
299,4463,4
299,3680,4
299,4316,4
299,1433,3
299,2173,5
299,5562,4
299,2857,4
299,2713,3
299,3203,3
299,4826,5
299,3418,1
299,2263,1
300,6762,4
300,4858,5
300,1011,4
300,435,5
300,4000,5
300,2505,2
300,41,5
300,3525,4
300,2885,5
300,5408,3
300,6833,1
300,5,5
300,408,3
300,2059,4
300,1128,4
300,2868,4
300,2320,5
300,6432,5
300,7037,5
301,2545,2
301,1419,4
301,4619,4
301,3570,4
301,5561,4
301,2641,4
301,6589,4
301,4736,4
301,1140,5
301,5597,4
301,6288,5
301,1634,1
301,2048,5
301,1111,2
301,3410,2
301,4540,5
301,2466,5
301,2498,4
301,701,4
301,2435,4
301,4642,5
301,5147,5
301,3777,2
301,4471,5
301,1502,2
301,3079,4
301,6409,4
301,6830,5
301,3579,4
302,693,4
302,448,4
302,2213,5
302,6798,2
302,5323,4
302,876,4
302,2731,5
302,4868,5
302,797,4
302,6733,4
302,2380,5
303,1831,3
303,5535,2
303,5240,3
303,6981,5
303,1267,4
303,2464,3
303,5146,2
303,2546,1
303,5891,4
303,52,4
303,6599,5
303,3972,3
303,5109,4
303,5634,3
304,6895,2
304,6944,5
304,4478,3
304,2132,4
304,6731,4
304,5019,3
304,5581,4
304,3597,3
304,7039,2
304,5391,4
304,5055,4
304,1009,3
304,3541,4
304,1198,5
304,5211,4
304,177,5
304,1513,2
305,3744,3
305,984,5
305,4622,4
305,3190,5
305,90,4
305,4755,3
305,2480,5
305,279,4
305,5284,2
305,5328,4
305,5383,4
305,5078,5
305,3641,3
305,349,5
305,2905,5
305,1141,3
305,3833,5
305,5923,3
305,3754,4
306,3962,2
306,3084,2
306,3864,5
306,4963,4
306,5398,5
306,1477,5
306,4718,5
306,5804,5
306,4153,3
306,6352,5
306,5397,3
306,4304,5
306,2123,5
306,1060,4
306,5716,2
306,2654,4
306,4823,2
306,4757,5
306,2851,2
306,4788,5
306,5058,4
306,6798,5
306,3307,5
306,553,3
306,368,4
306,241,4
306,6979,5
306,6003,4
306,1303,3
306,1898,3
307,5561,5
307,2343,4
307,1847,5
307,1648,3
307,6079,4
307,1327,5
307,3555,5
307,6666,4
307,4329,3
307,6624,3
307,6471,5
307,1575,4
307,704,4
307,4768,5
307,198,5
307,5153,5
307,5477,4
307,788,4
307,1667,5
307,272,4
307,6635,2
307,1151,4
307,42,2
307,2945,4
308,4927,4
308,4428,5
308,2710,3
308,184,3
308,1835,4
308,6728,3
308,2374,4
308,6784,4
308,2059,3
308,3198,4
308,5761,4
309,4774,2
309,3858,4
309,2154,5
309,5351,5
309,245,4
309,264,5
309,2769,3
309,3452,2
309,2137,5
309,1642,5
309,2740,5
309,6264,5
309,486,1
310,3409,1
310,4900,4
310,6056,4
310,5017,4
310,660,3
310,4517,5
310,3922,5
310,1060,1
310,2216,2
310,5925,5
310,341,5
310,852,4
311,5586,4
311,5600,3
311,6045,5
311,148,3
311,4526,2
311,3949,1
311,427,4
311,3171,5
311,6272,5
311,3090,4
311,5697,1
311,1025,5
311,3520,5
311,5745,3
311,3496,2
311,4501,2
311,1128,4
311,946,3
311,3587,3
311,966,4
311,5043,5
311,3012,5
312,4965,5
312,3258,5
312,3921,5
312,5386,4
312,1002,3
312,5378,4
312,629,4
312,625,5
312,2049,3
312,4453,5
312,1686,3
312,4054,4
312,5777,2
312,6022,3
313,5779,4
313,5094,5
313,3983,5
313,2291,1
313,642,5
313,1667,3
313,1123,4
313,6892,3
313,4267,5
313,1888,2
313,2498,5
313,6077,4
313,4529,1
313,1726,4
313,1005,4
313,3050,3
313,5938,4
313,6687,4
313,6454,4
313,1162,4
313,293,1
313,1925,5
313,5720,5
314,6180,5
314,2754,5
314,6784,4
314,2150,4
314,6637,4
314,6171,4
314,4841,3
314,1773,4
314,6203,5
314,224,5
314,2793,2
314,5945,1
314,6793,5
314,5091,5
314,3555,2
314,7092,3
314,3502,4
314,6411,3
314,5973,4
314,6024,4
314,6163,4
314,467,4
314,6614,5
314,894,5
314,4532,4
314,3179,2
314,5908,4
314,5553,3
314,2354,3
315,3635,4
315,3790,2
315,141,5
315,3603,4
315,72,5
315,3821,4
315,303,3
315,2938,5
315,3933,3
315,5224,4
315,6916,3
315,4559,3
315,1784,5
315,3347,4
315,479,3
316,315,4
316,1509,2
316,5606,2
316,4151,3
316,7049,4
316,3607,5
316,4750,4
316,2599,2
316,343,4
316,4533,3
316,5876,1
316,1867,4
316,498,4
316,5853,5
316,2122,5
316,2108,4
316,132,5
316,5557,3
316,6921,1
316,7024,4
316,6958,3
316,2894,3
316,4427,4
316,5884,2
316,366,3
316,4919,3
316,1922,5
316,2864,5
316,894,5
316,634,5
317,3103,4
317,6805,5
317,4773,4
317,267,2
317,5382,5
317,5949,5
317,1229,4
317,3121,4
317,6247,4
317,5318,3
317,642,3
317,633,4
317,1839,5
317,4631,3
317,4124,5
317,4705,5
318,3734,4
318,2578,3
318,6129,5
318,945,3
318,5677,5
318,1974,5
318,3645,5
318,6003,3
318,3358,5
318,2964,4
318,652,4
318,2883,4
318,4591,5
318,4142,3
318,626,2
318,2967,4
318,5352,4
319,4718,5
319,4048,4
319,5182,2
319,6329,5
319,1622,5
319,1473,1
319,3719,3
319,127,2
319,1366,4
319,989,4
319,3429,4
319,2157,4
319,6271,2
319,4543,4
320,5832,4
320,2403,5
320,975,4
320,2759,5
320,6756,5
320,2757,5
320,4845,5
320,4986,4
320,5051,5
320,882,4
320,5916,3
320,370,1
320,604,4
320,6051,4
320,2907,4
320,3677,3
320,3349,3
321,2288,4
321,6332,4
321,793,4
321,1902,2
321,2435,3
321,4041,2
321,2794,3
321,395,4
321,4621,5
321,4240,3
321,4302,5
321,4749,5
321,4163,5
321,6914,5
321,3495,4
321,2336,2
321,2644,3
321,3146,5
321,2609,5
321,6203,1
321,1461,5
321,1173,5
321,343,4
321,6668,5
321,6018,1
321,5988,5
321,1725,1
321,3526,3
322,3493,5
322,5997,5
322,3644,3
322,4267,4
322,1033,3
322,6807,4
322,3717,4
322,2416,5
322,897,5
322,5867,3
322,5786,5
322,6920,4
322,982,5
322,3640,5
322,3541,3
322,4040,5
322,2154,4
322,711,5
322,7082,1
322,1120,4
322,2281,1
322,5993,2
322,5478,4
322,954,5
322,2897,4
322,6583,3
322,647,3
322,6097,5
323,2315,4
323,1079,3
323,1626,3
323,5200,4
323,726,5
323,4229,5
323,7021,5
323,5925,5
323,6139,4
323,1754,4
323,26,4
323,3557,4
323,551,4
323,4019,3
323,4568,3
323,5007,5
323,1708,5
323,5816,5
323,1459,4
323,317,4
323,3425,3
323,5635,4
323,2155,3
323,5024,5
323,3115,4
324,5709,4
324,3261,4
324,5773,3
324,1049,4
324,6338,4
324,3962,5
324,6882,4
324,6592,3
324,7077,2
324,4007,4
324,4923,3
324,3375,4
324,5629,1
324,1923,4
324,237,3
324,2383,5
324,2194,4
324,4157,5
324,1762,2
324,6971,5
324,6412,4
325,4955,4
325,4421,4
325,163,4
325,5916,4
325,172,3
325,6573,3
325,3106,4
325,739,5
325,6393,3
325,5773,5
325,2730,5
325,2889,3
325,6281,3
325,6275,5
326,295,1
326,6926,3
326,164,1
326,6185,4
326,4313,4
326,839,1
326,4108,5
326,3259,5
326,6482,4
326,3972,4
327,7061,5
327,695,5
327,626,3
327,605,4
327,4132,3
327,5915,3
327,5762,4
327,6245,1
327,6001,3
327,3402,3
327,165,3
327,120,4
327,6083,4
327,6801,3
327,4437,2
327,4955,5
327,1243,4
327,782,4
328,4150,2
328,2003,4
328,3132,2
328,141,4
328,4071,3
328,5960,5
328,3224,4
328,3053,2
328,6248,4
328,4477,5
328,5853,4
328,887,5
328,3704,5
328,1835,2
328,4733,4
328,203,4
328,3255,5
328,6317,5
328,1901,1
328,3662,4
328,3029,4
328,3905,5
328,4613,3
328,892,3
328,5265,4
328,2544,4
328,2723,4
329,1931,3
329,2636,5
329,3779,4
329,5807,5
329,3956,4
329,4214,4
329,4544,3
329,7034,4
329,6059,3
329,6005,5
329,667,4
329,860,4
329,3487,4
329,5728,4
329,634,4
329,3077,2
329,1042,4
329,6200,3
329,111,4
329,1327,5
329,4259,4
329,6128,3
329,995,4
329,1361,5
329,1616,5
329,3584,5
329,931,5
329,319,2
329,3474,4
329,4056,5
330,2602,3
330,3410,2
330,1468,4
330,1231,2
330,3854,4
330,549,4
330,45,2
330,2554,4
330,5746,5
330,1537,3
331,1578,5
331,2249,5
331,2328,4
331,6723,4
331,3491,3
331,4787,4
331,5974,2
331,2504,3
331,3008,3
331,5115,4
332,6528,5
332,4278,4
332,4811,5
332,5282,3
332,6275,1
332,3137,3
332,2704,3
332,4715,5
332,6324,4
332,6991,2
332,4851,4
332,4954,1
332,2271,2
332,6613,5
333,4191,4
333,6612,4
333,3601,4
333,3484,3
333,5446,4
333,3864,4
333,2679,5
333,2478,5
333,4099,5
333,6225,5
333,960,5
333,1972,5
333,4588,5
333,3221,4
334,5694,4
334,6463,5
334,2052,5
334,5614,3
334,985,4
334,4570,3
334,3566,4
334,5341,3
334,2852,5
334,1458,5
334,207,4
334,7095,1
334,2995,3
334,7007,4
334,3818,4
334,6313,4
334,5488,5
334,2834,5
334,5967,3
334,3474,2
334,1751,4
334,5054,1
334,4585,5
334,1564,4
334,3133,4
335,4016,2
335,1423,4
335,3878,5
335,6143,3
335,5304,5
335,6148,3
335,4469,5
335,6614,4
335,851,5
335,312,3
335,3027,4
335,236,5
335,5021,5
335,5843,3
335,1254,5
335,5780,5
335,6030,4
335,1449,1
335,6970,4
335,1078,4
335,678,4
335,3437,2
335,6832,3
335,6928,5
336,5971,5
336,2184,5
336,687,1
336,1413,3
336,3632,4
336,364,3
336,2257,4
336,4985,4
336,1627,4
336,5641,4
336,4140,2
336,3352,2
336,1416,5
336,5204,3
337,5133,3
337,164,2
337,6280,3
337,1387,3
337,6461,3
337,85,5
337,1781,3
337,5226,3
337,3068,4
337,3771,3
337,665,4
337,5933,4
337,2021,3
337,2521,4
337,6859,4
337,5577,4
337,5261,5
337,7082,1
337,1565,5
337,6122,4
337,6191,4
337,6046,3
337,1087,5
337,2543,3
337,436,5
337,3107,5
337,5782,3
337,2351,4
338,4518,4
338,6798,4
338,6087,1
338,6506,5
338,2203,4
338,743,5
338,4204,1
338,6335,4
338,1726,3
338,2115,4
338,1787,2
338,3831,5
338,2136,3
338,257,4
338,944,3
338,4235,1
338,5393,5
338,5170,4
338,1527,4
338,3892,4
338,1145,4
338,3827,5
338,4807,3
338,2645,4
338,3049,3
338,4618,4
339,328,5
339,1919,3
339,6251,5
339,4153,5
339,883,2
339,3448,3
339,3488,5
339,6341,5
339,2206,3
339,4730,5
339,3282,5
339,4858,4
339,233,3
339,1343,1
339,4195,2
339,1363,5
339,2462,3
339,4889,2
339,5714,3
340,3576,4
340,738,4
340,5932,3
340,2004,4
340,1262,4
340,5609,4
340,4549,3
340,6927,5
340,6353,4
340,3065,3
340,40,5
340,3910,4
340,1305,3
340,2823,3
340,818,4
340,3856,5
341,3226,3
341,4375,3
341,587,4
341,2841,3
341,4000,4
341,5487,4
341,6065,3
341,4804,4
341,220,5
341,1816,1
341,4985,5
341,1459,4
341,6290,3
341,1926,4
341,3023,5
341,2967,4
341,2784,2
341,4107,4
341,6743,2
341,13,5
341,5001,5
341,4908,1
341,6157,3
341,3261,4
341,632,4
341,5288,4
341,1884,4
341,1131,5
341,4095,4
342,2481,4
342,3481,4
342,2118,3
342,6078,4
342,5194,4
342,949,5
342,4944,5
342,6611,4
342,6573,4
342,3688,4
342,4112,3
343,5796,4
343,4834,3
343,2112,3
343,1618,3
343,4218,5
343,6658,4
343,5034,3
343,5960,4
343,3727,1
343,3562,3
343,397,4
343,3807,4
343,2307,4
343,326,1
343,995,5
343,4010,3
343,3770,2
343,3007,2
343,410,5
343,4909,4
344,2250,5
344,2829,4
344,3752,5
344,5644,2
344,5056,5
344,1999,5
344,6763,4
344,6839,1
344,6002,5
344,6721,3
344,4288,4
344,4661,5
344,3755,5
344,332,4
344,626,2
344,2675,3
344,3053,3
344,313,3
344,1202,4
344,4991,5
344,5929,3
344,5224,5
344,6655,4
345,1762,2
345,6231,3
345,3579,4
345,2251,5
345,6118,3
345,5643,3
345,6375,1
345,1521,3
345,2267,2
345,4108,3
345,5500,5
345,374,5
345,4953,4
345,3265,4
345,1484,3
345,5555,4
345,2334,5
345,2233,1
345,41,3
345,3335,3
345,1696,4
345,153,4
345,6406,5
345,3394,3
345,5383,4
346,2094,4
346,3300,3
346,264,4
346,5412,4
346,6981,4
346,4680,4
346,643,5
346,5172,5
346,3985,3
346,4598,5
346,2828,5
346,680,4
346,1700,4
346,6127,4
346,4338,5
346,3024,2
346,2490,4
346,2390,3
346,6151,2
346,2583,3
